,flight name,loss (MSE)
0,2019-01-21_Flight_Plan_KLAX_KJFK_DAL468A.txt,
1,2019-01-21_Flight_Plan_KLAX_KJFK_JBU324.txt,
2,2019-01-21_Flight_Plan_KLAX_KJFK_ASA94.txt,
3,2019-01-21_Flight_Plan_KLAX_KJFK_JBU1424.txt,
4,2019-01-18_Flight_Plan_KLAX_KJFK_DAL2197.txt,
5,2019-01-18_Flight_Plan_KLAX_KJFK_JBU2024.txt,
6,2019-01-18_Flight_Plan_KLAX_KJFK_ASA94.txt,
7,2019-01-18_Flight_Plan_KLAX_KJFK_ASA72.txt,
8,2019-01-18_Flight_Plan_KLAX_KJFK_AAL292.txt,
9,2019-01-18_Flight_Plan_KLAX_KJFK_JBU124.txt,
10,2019-01-23_Flight_Plan_KLAX_KJFK_AAL2.txt,
11,2019-01-23_Flight_Plan_KLAX_KJFK_AAL28.txt,
12,2019-01-23_Flight_Plan_KLAX_KJFK_JBU324.txt,
13,2019-01-23_Flight_Plan_KLAX_KJFK_AAL238.txt,
14,2019-01-23_Flight_Plan_KLAX_KJFK_AAL10.txt,
15,2019-01-22_Flight_Plan_KLAX_KJFK_JBU524.txt,
16,2019-01-22_Flight_Plan_KLAX_KJFK_JBU624.txt,
17,2019-01-22_Flight_Plan_KLAX_KJFK_ASA94.txt,
18,2019-01-22_Flight_Plan_KLAX_KJFK_AAL238.txt,
19,2019-01-22_Flight_Plan_KLAX_KJFK_JBU1424.txt,
20,2019-01-22_Flight_Plan_KLAX_KJFK_AAL118.txt,
21,2019-01-22_Flight_Plan_KLAX_KJFK_JBU1224.txt,
22,2019-01-22_Flight_Plan_KLAX_KJFK_JBU24.txt,
23,2019-01-22_Flight_Plan_KLAX_KJFK_AAL2201.txt,
24,2019-01-22_Flight_Plan_KLAX_KJFK_JBU224.txt,
25,2019-01-22_Flight_Plan_KLAX_KJFK_AAL10.txt,
26,2019-01-16_Flight_Plan_KLAX_KJFK_DAL1862.txt,
27,2019-01-16_Flight_Plan_KLAX_KJFK_DAL468A.txt,
28,2019-01-16_Flight_Plan_KLAX_KJFK_DAL1876.txt,
29,2019-01-16_Flight_Plan_KLAX_KJFK_ASA94.txt,
30,2019-01-16_Flight_Plan_KLAX_KJFK_QFA11.txt,
31,2019-01-16_Flight_Plan_KLAX_KJFK_ASA1406.txt,
32,2019-01-16_Flight_Plan_KLAX_KJFK_AAL274.txt,
33,2019-01-16_Flight_Plan_KLAX_KJFK_JBU24.txt,
34,2019-01-16_Flight_Plan_KLAX_KJFK_DAL40.txt,
35,2019-01-16_Flight_Plan_KLAX_KJFK_AAL10.txt,
36,2019-01-12_Flight_Plan_KLAX_KJFK_DAL2279.txt,
37,2019-01-12_Flight_Plan_KLAX_KJFK_AAL2.txt,
38,2019-01-12_Flight_Plan_KLAX_KJFK_DAL2197.txt,
39,2019-01-12_Flight_Plan_KLAX_KJFK_JBU1224.txt,
40,2019-01-12_Flight_Plan_KLAX_KJFK_ASA72.txt,
41,2019-01-12_Flight_Plan_KLAX_KJFK_QFA11.txt,
42,2019-01-12_Flight_Plan_KLAX_KJFK_DAL1922.txt,
43,2019-01-15_Flight_Plan_KLAX_KJFK_DAL2197.txt,
44,2019-01-15_Flight_Plan_KLAX_KJFK_AAL32.txt,
45,2019-01-15_Flight_Plan_KLAX_KJFK_AAL4.txt,
46,2019-01-15_Flight_Plan_KLAX_KJFK_JBU1224.txt,
47,2019-01-15_Flight_Plan_KLAX_KJFK_AAL274.txt,
48,2019-01-15_Flight_Plan_KLAX_KJFK_AAL2201.txt,
49,2019-01-15_Flight_Plan_KLAX_KJFK_JBU124.txt,
50,2019-01-15_Flight_Plan_KLAX_KJFK_DAL40.txt,
51,2019-01-15_Flight_Plan_KLAX_KJFK_DAL1891.txt,
52,2019-01-10_Flight_Plan_KLAX_KJFK_DAL1862.txt,
53,2019-01-10_Flight_Plan_KLAX_KJFK_JBU2024.txt,
54,2019-01-10_Flight_Plan_KLAX_KJFK_JBU624.txt,
55,2019-01-10_Flight_Plan_KLAX_KJFK_DAL1934.txt,
56,2019-01-10_Flight_Plan_KLAX_KJFK_JBU324.txt,
57,2019-01-10_Flight_Plan_KLAX_KJFK_AAL24.txt,
58,2019-01-10_Flight_Plan_KLAX_KJFK_JBU24.txt,
59,2019-01-10_Flight_Plan_KLAX_KJFK_DAL1922.txt,
60,2019-01-10_Flight_Plan_KLAX_KJFK_ASA1412.txt,
61,2019-01-24_Flight_Plan_KLAX_KJFK_AAL2.txt,
62,2019-01-24_Flight_Plan_KLAX_KJFK_AAL184.txt,
63,2019-01-24_Flight_Plan_KLAX_KJFK_AAL307.txt,
64,2019-01-24_Flight_Plan_KLAX_KJFK_JBU524.txt,
65,2019-01-24_Flight_Plan_KLAX_KJFK_AAL28.txt,
66,2019-01-24_Flight_Plan_KLAX_KJFK_DAL1876.txt,
67,2019-01-24_Flight_Plan_KLAX_KJFK_AAL32.txt,
68,2019-01-24_Flight_Plan_KLAX_KJFK_AAL118.txt,
69,2019-01-24_Flight_Plan_KLAX_KJFK_AAL274.txt,
70,2019-01-24_Flight_Plan_KLAX_KJFK_JBU24.txt,
71,2019-01-24_Flight_Plan_KLAX_KJFK_DAL1922.txt,
72,2019-01-13_Flight_Plan_KLAX_KJFK_AAL307.txt,
73,2019-01-13_Flight_Plan_KLAX_KJFK_AAL28.txt,
74,2019-01-13_Flight_Plan_KLAX_KJFK_DAL1876.txt,
75,2019-01-13_Flight_Plan_KLAX_KJFK_JBU324.txt,
76,2019-01-13_Flight_Plan_KLAX_KJFK_JBU1424.txt,
77,2019-01-13_Flight_Plan_KLAX_KJFK_ASA1406.txt,
78,2019-01-13_Flight_Plan_KLAX_KJFK_DAL40.txt,
79,2019-01-13_Flight_Plan_KLAX_KJFK_ASA1412.txt,
80,2019-01-17_Flight_Plan_KLAX_KJFK_JBU2024.txt,
81,2019-01-17_Flight_Plan_KLAX_KJFK_AAL118.txt,
82,2019-01-17_Flight_Plan_KLAX_KJFK_DAL40.txt,
83,2019-01-17_Flight_Plan_KLAX_KJFK_DAL1891.txt,
84,2019-01-14_Flight_Plan_KLAX_KJFK_AAL307.txt,
85,2019-01-14_Flight_Plan_KLAX_KJFK_DAL1934.txt,
86,2019-01-14_Flight_Plan_KLAX_KJFK_JBU324.txt,
87,2019-01-14_Flight_Plan_KLAX_KJFK_AAL238.txt,
88,2019-01-14_Flight_Plan_KLAX_KJFK_JBU1424.txt,
89,2019-01-14_Flight_Plan_KLAX_KJFK_AAL118.txt,
90,2019-01-14_Flight_Plan_KLAX_KJFK_AAL274.txt,
91,2019-01-14_Flight_Plan_KLAX_KJFK_AAL2201.txt,
92,2019-01-19_Flight_Plan_KLAX_KJFK_ASA72.txt,
93,2019-01-20_Flight_Plan_KLAX_KJFK_DAL1876.txt,
94,2019-01-20_Flight_Plan_KLAX_KJFK_JBU8020.txt,
95,2019-01-11_Flight_Plan_KLAX_KJFK_JBU424.txt,
96,2019-01-11_Flight_Plan_KLAX_KJFK_DAL1876.txt,
97,2019-01-11_Flight_Plan_KLAX_KJFK_AAL32.txt,
98,2019-01-11_Flight_Plan_KLAX_KJFK_AAL238.txt,
99,2019-01-11_Flight_Plan_KLAX_KJFK_ASA72.txt,
100,2019-01-11_Flight_Plan_KLAX_KJFK_ASA1406.txt,
101,2019-01-11_Flight_Plan_KLAX_KJFK_AAL274.txt,
102,2019-01-11_Flight_Plan_KLAX_KJFK_AAL292.txt,
103,2019-01-11_Flight_Plan_KLAX_KJFK_JBU224.txt,
